INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1991-001A","21047","PAYLOAD","NATO 4A","NATO","1991-01-08","AFETR","","1465.13","13.29","36365","36341","","","0","LARGE","7287","1991","1","A","Y","NATO 4A","1991-001A","21047"
"1991-003A","21055","PAYLOAD","ITALSAT 1","IT","1991-01-15","FRGUI","","1440.34","14.94","35955","35785","","","0","LARGE","7289","1991","3","A","Y","ITALSAT 1","1991-003A","21055"
"1991-003B","21056","PAYLOAD","EUTE 2-F2","EUTE","1991-01-15","FRGUI","","1455.46","14.22","36192","36137","","","0","LARGE","7286","1991","3","B","Y","EUTE 2-F2","1991-003B","21056"
"1991-010A","21111","PAYLOAD","COSMOS 2133","CIS","1991-02-14","TTMTR","","1436.20","14.61","35816","35761","","","0","LARGE","7287","1991","10","A","Y","COSMOS 2133","1991-010A","21111"
"1991-010F","21129","ROCKET BODY","SL-12 R/B(2)","CIS","1991-02-14","TTMTR","","1438.45","14.57","35886","35779","","","0","LARGE","7289","1991","10","F","Y","SL-12 R/B(2)","1991-010F","21129"
"1991-014A","21132","PAYLOAD","RADUGA 27","CIS","1991-02-28","TTMTR","","1434.77","15.26","35787","35734","","","0","LARGE","7288","1991","14","A","Y","RADUGA 27","1991-014A","21132"
"1991-015A","21139","PAYLOAD","ASTRA 1B","SES","1991-03-02","FRGUI","","1461.80","10.65","36361","36215","","","0","LARGE","7288","1991","15","A","Y","ASTRA 1B","1991-015A","21139"
"1991-015B","21140","PAYLOAD","METEOSAT 5 (MOP 2)","ESA","1991-03-02","FRGUI","","1462.64","15.27","36324","36285","","","0","LARGE","7288","1991","15","B","Y","METEOSAT 5 (MOP 2)","1991-015B","21140"
"1991-015E","21904","ROCKET BODY","METEOSAT 5 AKM","ESA","1991-03-02","FRGUI","","1437.95","14.12","36462","35183","","","0","MEDIUM","7289","1991","15","E","Y","METEOSAT 5 AKM","1991-015E","21904"
"1991-018A","21149","PAYLOAD","INMARSAT 2-F2","IM","1991-03-08","AFETR","","1458.62","11.52","36250","36203","","","0","LARGE","7288","1991","18","A","Y","INMARSAT 2-F2","1991-018A","21149"
"1991-026A","21222","PAYLOAD","ANIK E2","CA","1991-04-04","FRGUI","","1452.61","12.31","36165","36054","","","0","LARGE","7289","1991","26","A","Y","ANIK E2","1991-026A","21222"
"1991-028A","21227","PAYLOAD","SPACENET 4 (ASC 2)","US","1991-04-13","AFETR","","1446.18","11.85","36022","35946","","","0","LARGE","7289","1991","28","A","Y","SPACENET 4 (ASC 2)","1991-028A","21227"
"1991-037A","21392","PAYLOAD","AURORA 2","US","1991-05-29","AFETR","","1454.34","13.64","36161","36125","","","0","LARGE","7289","1991","37","A","Y","AURORA 2","1991-037A","21392"
"1991-046A","21533","PAYLOAD","GORIZONT 23","CIS","1991-07-01","TTMTR","","1455.88","15.26","36205","36141","","","0","LARGE","7289","1991","46","A","Y","GORIZONT 23","1991-046A","21533"
"1991-046D","21536","ROCKET BODY","SL-12 R/B(2)","CIS","1991-07-01","TTMTR","","1426.71","14.58","35651","35555","","","0","LARGE","7288","1991","46","D","Y","SL-12 R/B(2)","1991-046D","21536"
"1991-054B","21639","PAYLOAD","TDRS 5","US","1991-08-02","AFETR","","1436.16","14.30","35911","35665","","","0","LARGE","7288","1991","54","B","Y","TDRS 5","1991-054B","21639"
"1991-054D","21641","ROCKET BODY","IUS R/B(2)","US","1991-08-02","AFETR","","1435.65","15.99","35932","35624","","","0","LARGE","7289","1991","54","D","Y","IUS R/B(2)","1991-054D","21641"
"1991-055A","21653","PAYLOAD","INTELSAT 605","ITSO","1991-08-14","FRGUI","","1449.74","11.31","36072","36035","","","0","LARGE","7289","1991","55","A","Y","INTELSAT 605","1991-055A","21653"
"1991-060A","21668","PAYLOAD","BS-3B (YURI 3B)","JPN","1991-08-25","TNSTA","","1457.60","13.36","36234","36179","","","0","LARGE","7289","1991","60","A","Y","BS-3B (YURI 3B)","1991-060A","21668"
"1991-064A","21702","PAYLOAD","COSMOS 2155","CIS","1991-09-13","TTMTR","","1435.07","14.83","35792","35741","","","0","LARGE","7288","1991","64","A","Y","COSMOS 2155","1991-064A","21702"
"1991-064B","21703","ROCKET BODY","SL-12 R/B(2)","CIS","1991-09-13","TTMTR","","1441.48","14.97","35925","35859","","","0","LARGE","7289","1991","64","B","Y","SL-12 R/B(2)","1991-064B","21703"
"1991-067A","21726","PAYLOAD","ANIK E1","CA","1991-09-26","FRGUI","","1451.95","12.32","36143","36050","","","0","LARGE","7289","1991","67","A","Y","ANIK E1","1991-067A","21726"
"1991-074A","21759","PAYLOAD","GORIZONT 24","CIS","1991-10-23","TTMTR","","1462.79","15.34","36370","36244","","","0","LARGE","7289","1991","74","A","Y","GORIZONT 24","1991-074A","21759"
"1991-074D","21762","ROCKET BODY","SL-12 R/B(2)","CIS","1991-10-23","TTMTR","","1444.29","14.96","35967","35927","","","0","LARGE","7289","1991","74","D","Y","SL-12 R/B(2)","1991-074D","21762"
"1991-075A","21765","PAYLOAD","INTELSAT 601","ITSO","1991-10-29","FRGUI","","1445.85","11.20","36005","35950","","","0","LARGE","7289","1991","75","A","Y","INTELSAT 601","1991-075A","21765"
"1991-079A","21789","PAYLOAD","COSMOS 2172","CIS","1991-11-22","TTMTR","","1435.63","14.84","35814","35741","","","0","LARGE","7288","1991","79","A","Y","COSMOS 2172","1991-079A","21789"
"1991-079D","21792","ROCKET BODY","SL-12 R/B(2)","CIS","1991-11-22","TTMTR","","1460.20","15.40","36302","36212","","","0","LARGE","7286","1991","79","D","Y","SL-12 R/B(2)","1991-079D","21792"
"1991-080B","21805","PAYLOAD","USA 75","US","1991-11-24","AFETR","","1451.75","15.09","36135","36050","","","0","","7287","1991","80","B","Y","USA 75","1991-080B","21805"
"1991-080D","21807","ROCKET BODY","IUS R/B(2)","US","1991-11-24","AFETR","","1421.82","14.78","35605","35409","","","0","","7289","1991","80","D","Y","IUS R/B(2)","1991-080D","21807"
"1991-083A","21803","PAYLOAD","EUTE 2-F3","EUTE","1991-12-07","AFETR","","1450.13","14.11","36088","36034","","","0","LARGE","7287","1991","83","A","Y","EUTE 2-F3","1991-083A","21803"
"1991-084A","21813","PAYLOAD","TELECOM 2A","FR","1991-12-16","FRGUI","","1455.23","13.43","36184","36136","","","0","LARGE","7288","1991","84","A","Y","TELECOM 2A","1991-084A","21813"
"1991-084B","21814","PAYLOAD","INMARSAT 2-F3","IM","1991-12-16","FRGUI","","1499.03","12.32","37094","36925","","","0","LARGE","7289","1991","84","B","Y","INMARSAT 2-F3","1991-084B","21814"
"1991-087A","21821","PAYLOAD","RADUGA 28","CIS","1991-12-19","TTMTR","","1437.35","14.88","35840","35782","","","0","LARGE","7287","1991","87","A","Y","RADUGA 28","1991-087A","21821"
"1991-087D","21824","ROCKET BODY","SL-12 R/B(2)","CIS","1991-12-19","TTMTR","","1469.09","15.62","36521","36339","","","0","LARGE","7289","1991","87","D","Y","SL-12 R/B(2)","1991-087D","21824"
"1992-006A","21873","PAYLOAD","USA 78","US","1992-02-11","AFETR","","1453.97","14.04","36173","36098","","","0","","7288","1992","6","A","Y","USA 78","1992-006A","21873"
"1992-010A","21893","PAYLOAD","SUPERBIRD B1","JPN","1992-02-26","FRGUI","","1453.71","13.41","36198","36064","","","0","LARGE","7289","1992","10","A","Y","SUPERBIRD B1","1992-010A","21893"
"1992-010B","21894","PAYLOAD","INSAT 2R (ARABSAT 1C)","IND","1992-02-26","FRGUI","","1459.19","12.65","36338","36137","","","0","LARGE","7289","1992","10","B","Y","INSAT 2R (ARABSAT 1C)","1992-010B","21894"
"1992-013A","21906","PAYLOAD","GALAXY 5","US","1992-03-14","AFETR","","1450.31","11.14","36143","35986","","","0","LARGE","7289","1992","13","A","Y","GALAXY 5","1992-013A","21906"
"1992-017A","21922","PAYLOAD","GORIZONT 25","CIS","1992-04-02","TTMTR","","1442.23","14.90","36032","35781","","","0","LARGE","7287","1992","17","A","Y","GORIZONT 25","1992-017A","21922"
"1992-017D","21925","ROCKET BODY","SL-12 R/B(2)","CIS","1992-04-02","TTMTR","","1424.56","14.61","35672","35449","","","0","LARGE","7289","1992","17","D","Y","SL-12 R/B(2)","1992-017D","21925"
"1992-021A","21939","PAYLOAD","TELECOM 2B","FR","1992-04-15","FRGUI","","1446.93","13.66","36091","35906","","","0","LARGE","7289","1992","21","A","Y","TELECOM 2B","1992-021A","21939"
"1992-021B","21940","PAYLOAD","INMARSAT 2-F4","IM","1992-04-15","FRGUI","","1470.21","10.29","36482","36422","","","0","LARGE","7289","1992","21","B","Y","INMARSAT 2-F4","1992-021B","21940"
"1992-027A","21964","PAYLOAD","PALAPA B4","INDO","1992-05-14","AFETR","","1440.79","11.02","35913","35844","","","0","LARGE","7288","1992","27","A","Y","PALAPA B4","1992-027A","21964"
"1992-032A","21989","PAYLOAD","NSS K (INTELSAT K)","NETH","1992-06-10","AFETR","","1481.77","13.17","37051","36301","","","0","LARGE","7289","1992","32","A","Y","NSS K (INTELSAT K)","1992-032A","21989"
"1992-037A","22009","PAYLOAD","USA 82","US","1992-07-02","AFETR","","1457.34","12.74","36260","36142","","","0","","7288","1992","37","A","Y","USA 82","1992-037A","22009"
"1992-037C","22011","ROCKET BODY","IABS R/B","US","1992-07-02","AFETR","","1416.62","14.23","35507","35302","","","0","","7289","1992","37","C","Y","IABS R/B","1992-037C","22011"
"1992-041A","22027","PAYLOAD","INSAT 2A","IND","1992-07-09","FRGUI","","1437.66","14.84","35840","35795","","","0","LARGE","7289","1992","41","A","Y","INSAT 2A","1992-041A","22027"
"1992-041B","22028","PAYLOAD","EUTE 2-F4","EUTE","1992-07-09","FRGUI","","1453.40","13.66","36144","36105","","","0","LARGE","7289","1992","41","B","Y","EUTE 2-F4","1992-041B","22028"
"1992-043A","22041","PAYLOAD","GORIZONT 26","CIS","1992-07-14","TTMTR","","1450.92","15.00","36194","35959","","","0","LARGE","7286","1992","43","A","Y","GORIZONT 26","1992-043A","22041"
"1992-043D","22044","ROCKET BODY","SL-12 R/B(2)","CIS","1992-07-14","TTMTR","","1471.94","15.63","36578","36392","","","0","LARGE","7289","1992","43","D","Y","SL-12 R/B(2)","1992-043D","22044"
"1992-054A","22087","PAYLOAD","OPTUS B1 (AUSSAT B1)","AUS","1992-08-13","XSC","","1451.50","10.07","36136","36039","","","0","LARGE","7288","1992","54","A","Y","OPTUS B1 (AUSSAT B1)","1992-054A","22087"
"1992-057A","22096","PAYLOAD","SATCOM C4","US","1992-08-31","AFETR","","1454.26","11.61","36167","36116","","","0","LARGE","7289","1992","57","A","Y","SATCOM C4","1992-057A","22096"
"1992-059A","22112","PAYLOAD","COSMOS 2209","CIS","1992-09-10","TTMTR","","1434.49","14.94","35803","35707","","","0","LARGE","7287","1992","59","A","Y","COSMOS 2209","1992-059A","22112"
"1992-059D","22115","ROCKET BODY","SL-12 R/B(2)","CIS","1992-09-10","TTMTR","","1443.05","15.09","35973","35872","","","0","LARGE","7289","1992","59","D","Y","SL-12 R/B(2)","1992-059D","22115"
"1992-060A","22116","PAYLOAD","HISPASAT 1A","SPN","1992-09-10","FRGUI","","1449.85","12.64","36091","36020","","","0","LARGE","7288","1992","60","A","Y","HISPASAT 1A","1992-060A","22116"
"1992-060B","22117","PAYLOAD","SATCOM C3","US","1992-09-10","FRGUI","","1484.36","11.44","36853","36599","","","0","LARGE","7289","1992","60","B","Y","SATCOM C3","1992-060B","22117"
"1992-066A","22175","PAYLOAD","HELLAS-SAT 1 (DFS 3)","GREC","1992-10-12","AFETR","","1443.94","13.01","35969","35911","","","0","LARGE","7288","1992","66","A","Y","HELLAS-SAT 1 (DFS 3)","1992-066A","22175"
"1992-072A","22205","PAYLOAD","GALAXY 7","US","1992-10-28","FRGUI","","1444.36","13.67","36004","35892","","","0","LARGE","7289","1992","72","A","Y","GALAXY 7","1992-072A","22205"
"1992-074A","22210","PAYLOAD","EKRAN 20","CIS","1992-10-30","TTMTR","","1435.36","14.87","35793","35752","","","0","LARGE","7289","1992","74","A","Y","EKRAN 20","1992-074A","22210"
"1992-074D","22213","ROCKET BODY","SL-12 R/B(2)","CIS","1992-10-30","TTMTR","","1423.70","14.57","35642","35446","","","0","LARGE","7288","1992","74","D","Y","SL-12 R/B(2)","1992-074D","22213"
"1992-082A","22245","PAYLOAD","GORIZONT 27","CIS","1992-11-27","TTMTR","","1436.95","14.92","35874","35733","","","0","LARGE","7289","1992","82","A","Y","GORIZONT 27","1992-082A","22245"
"1992-082D","22248","ROCKET BODY","SL-12 R/B(2)","CIS","1992-11-27","TTMTR","","1469.06","15.61","36489","36370","","","0","LARGE","7289","1992","82","D","Y","SL-12 R/B(2)","1992-082D","22248"
"1992-084A","22253","PAYLOAD","SUPERBIRD A1","JPN","1992-12-01","FRGUI","","1452.80","9.92","36158","36068","","","0","LARGE","7289","1992","84","A","Y","SUPERBIRD A1","1992-084A","22253"
"1992-088A","22269","PAYLOAD","COSMOS 2224","CIS","1992-12-17","TTMTR","","1436.06","14.46","35796","35776","","","0","LARGE","7289","1992","88","A","Y","COSMOS 2224","1992-088A","22269"
"1992-088D","22272","ROCKET BODY","SL-12 R/B(2)","CIS","1992-12-17","TTMTR","","1438.86","14.51","35887","35795","","","0","LARGE","7289","1992","88","D","Y","SL-12 R/B(2)","1992-088D","22272"
"1993-003B","22314","PAYLOAD","TDRS 6","US","1993-01-13","AFETR","","1435.97","14.03","35820","35749","","","0","LARGE","7289","1993","3","B","Y","TDRS 6","1993-003B","22314"
"1993-003D","22316","ROCKET BODY","IUS R/B(2)","US","1993-01-13","AFETR","","1438.25","13.18","36126","35532","","","0","LARGE","7289","1993","3","D","Y","IUS R/B(2)","1993-003D","22316"
"1993-013A","22557","PAYLOAD","RADUGA 29","CIS","1993-03-25","TTMTR","","1435.50","14.92","35802","35748","","","0","LARGE","7289","1993","13","A","Y","RADUGA 29","1993-013A","22557"
"1993-013D","22624","ROCKET BODY","SL-12 R/B(2)","CIS","1993-03-25","TTMTR","","1469.18","15.64","36514","36349","","","0","LARGE","7289","1993","13","D","Y","SL-12 R/B(2)","1993-013D","22624"
"1993-015A","22563","PAYLOAD","UFO 1 (USA 98)","US","1993-03-25","AFETR","","1450.82","20.51","36099","36050","","","0","LARGE","7289","1993","15","A","Y","UFO 1 (USA 98)","1993-015A","22563"
"1993-031A","22653","PAYLOAD","ASTRA 1C","SES","1993-05-12","FRGUI","","1456.87","9.85","36229","36156","","","0","LARGE","7289","1993","31","A","Y","ASTRA 1C","1993-031A","22653"
"1993-039A","22694","PAYLOAD","HGS 4 (GALAXY 4)","US","1993-06-25","FRGUI","","1436.18","14.57","35831","35746","","","0","LARGE","7288","1993","39","A","Y","HGS 4 (GALAXY 4)","1993-039A","22694"
"1993-046A","22719","PAYLOAD","USA 93","US","1993-07-19","AFETR","","1453.76","11.97","36162","36102","","","0","","7289","1993","46","A","Y","USA 93","1993-046A","22719"
"1993-046C","22738","ROCKET BODY","IABS R/B","US","1993-07-19","AFETR","","1409.87","14.34","35635","34908","","","0","","7288","1993","46","C","Y","IABS R/B","1993-046C","22738"
"1993-048A","22723","PAYLOAD","HISPASAT 1B","SPN","1993-07-22","FRGUI","","1444.06","11.90","35985","35900","","","0","LARGE","7289","1993","48","A","Y","HISPASAT 1B","1993-048A","22723"
"1993-048B","22724","PAYLOAD","INSAT 2B","IND","1993-07-22","FRGUI","","1440.18","13.67","35908","35825","","","0","LARGE","7289","1993","48","B","Y","INSAT 2B","1993-048B","22724"
"1993-056A","22787","PAYLOAD","UFO 2 (USA 95)","US","1993-09-03","AFETR","","1436.06","11.27","35807","35765","","","0","SMALL","7289","1993","56","A","Y","UFO 2 (USA 95)","1993-056A","22787"
"1993-058B","22796","PAYLOAD","ACTS","US","1993-09-12","AFETR","","1436.09","14.53","35963","35610","","","0","LARGE","7282","1993","58","B","Y","ACTS","1993-058B","22796"
"1993-062A","22836","PAYLOAD","RADUGA 30","CIS","1993-09-30","TTMTR","","1436.21","14.89","35813","35765","","","0","MEDIUM","7289","1993","62","A","Y","RADUGA 30","1993-062A","22836"
"1993-062D","22839","ROCKET BODY","SL-12 R/B(2)","CIS","1993-09-30","TTMTR","","1436.95","14.85","35867","35740","","","0","LARGE","7289","1993","62","D","Y","SL-12 R/B(2)","1993-062D","22839"
"1993-066A","22871","PAYLOAD","INTELSAT 701","ITSO","1993-10-22","FRGUI","","1449.88","6.19","36083","36029","","","0","LARGE","7287","1993","66","A","Y","INTELSAT 701","1993-066A","22871"
"1993-069A","22880","PAYLOAD","GORIZONT 28","CIS","1993-10-28","TTMTR","","1444.95","14.92","36093","35827","","","0","LARGE","7289","1993","69","A","Y","GORIZONT 28","1993-069A","22880"
"1993-069D","22883","ROCKET BODY","SL-12 R/B(2)","CIS","1993-10-28","TTMTR","","1433.25","14.77","35772","35690","","","0","LARGE","7285","1993","69","D","Y","SL-12 R/B(2)","1993-069D","22883"
"1993-072A","22907","PAYLOAD","GORIZONT 29","CIS","1993-11-18","TTMTR","","1438.24","14.84","35890","35767","","","0","LARGE","7289","1993","72","A","Y","GORIZONT 29","1993-072A","22907"
"1993-073A","22911","PAYLOAD","SOLIDARIDAD 1","MEX","1993-11-20","FRGUI","","1436.17","13.62","35797","35779","","","0","LARGE","7286","1993","73","A","Y","SOLIDARIDAD 1","1993-073A","22911"
"1993-073B","22912","PAYLOAD","METEOSAT 6","EUME","1993-11-20","FRGUI","","1454.81","13.88","36154","36150","","","0","LARGE","7289","1993","73","B","Y","METEOSAT 6","1993-073B","22912"
"1993-073E","23118","ROCKET BODY","METEOSAT 6 AKM","ESA","1993-11-20","FRGUI","","1439.95","15.08","36161","35562","","","0","MEDIUM","7289","1993","73","E","Y","METEOSAT 6 AKM","1993-073E","23118"
"1993-074A","22915","PAYLOAD","USA 97","US","1993-11-28","AFETR","","1461.44","11.74","36335","36228","","","0","","7289","1993","74","A","Y","USA 97","1993-074A","22915"
"1993-074B","22916","ROCKET BODY","IABS R/B","US","1993-11-28","AFETR","","1440.54","15.20","36168","35579","","","0","","7289","1993","74","B","Y","IABS R/B","1993-074B","22916"
"1993-076A","22921","PAYLOAD","NATO 4B","NATO","1993-12-08","AFETR","","1461.66","12.53","36317","36254","","","0","LARGE","7289","1993","76","A","Y","NATO 4B","1993-076A","22921"
"1993-077A","22927","PAYLOAD","TELSTAR 401","US","1993-12-16","AFETR","","1436.31","14.91","35838","35743","","","0","LARGE","7287","1993","77","A","Y","TELSTAR 401","1993-077A","22927"
"1993-078A","22930","PAYLOAD","DIRECTV 1 (DBS 1)","US","1993-12-18","FRGUI","","1454.79","8.39","36169","36134","","","0","LARGE","7289","1993","78","A","Y","DIRECTV 1 (DBS 1)","1993-078A","22930"
"1993-078B","22931","PAYLOAD","THAICOM 1","THAI","1993-12-18","FRGUI","","1451.82","8.13","36099","36089","","","0","MEDIUM","7289","1993","78","B","Y","THAICOM 1","1993-078B","22931"
"1994-002A","22963","PAYLOAD","GALS 1","CIS","1994-01-20","TTMTR","","1437.08","14.66","35825","35786","","","0","LARGE","7289","1994","2","A","Y","GALS 1","1994-002A","22963"
"1994-002D","22966","ROCKET BODY","SL-12 R/B(2)","CIS","1994-01-20","TTMTR","","1447.76","15.16","36202","35827","","","0","LARGE","7287","1994","2","D","Y","SL-12 R/B(2)","1994-002D","22966"
"1994-008A","22981","PAYLOAD","RADUGA 1-3","CIS","1994-02-05","TTMTR","","1436.13","14.92","35810","35765","","","0","LARGE","7289","1994","8","A","Y","RADUGA 1-3","1994-008A","22981"
"1994-008D","22984","ROCKET BODY","SL-12 R/B(2)","CIS","1994-02-05","TTMTR","","1469.90","15.58","36565","36326","","","0","LARGE","7289","1994","8","D","Y","SL-12 R/B(2)","1994-008D","22984"
"1994-009A","22988","PAYLOAD","USA 99","US","1994-02-07","AFETR","","1436.06","14.06","35792","35780","","","0","","7289","1994","9","A","Y","USA 99","1994-009A","22988"
"1994-009B","22989","ROCKET BODY","TITAN 4 CENTAUR R/B","US","1994-02-07","AFETR","","1431.68","13.77","35735","35665","","","0","","7288","1994","9","B","Y","TITAN 4 CENTAUR R/B","1994-009B","22989"
"1994-012A","23010","PAYLOAD","RADUGA 31","CIS","1994-02-18","TTMTR","","1435.45","14.89","35800","35748","","","0","LARGE","7289","1994","12","A","Y","RADUGA 31","1994-012A","23010"
"1994-012D","23013","ROCKET BODY","SL-12 R/B(2)","CIS","1994-02-18","TTMTR","","1467.74","15.50","36563","36244","","","0","LARGE","7286","1994","12","D","Y","SL-12 R/B(2)","1994-012D","23013"
"1994-013A","23016","PAYLOAD","GALAXY 1R","US","1994-02-19","AFETR","","1451.23","10.22","36107","36058","","","0","LARGE","7288","1994","13","A","Y","GALAXY 1R","1994-013A","23016"
"1994-022A","23051","PAYLOAD","GOES 8","US","1994-04-13","AFETR","","1455.97","12.49","36212","36137","","","0","LARGE","7287","1994","22","A","Y","GOES 8","1994-022A","23051"
"1994-030A","23108","PAYLOAD","GORIZONT 30","CIS","1994-05-20","TTMTR","","1435.97","14.82","35798","35771","","","0","LARGE","7288","1994","30","A","Y","GORIZONT 30","1994-030A","23108"
"1994-034A","23124","PAYLOAD","INTELSAT 702","ITSO","1994-06-17","FRGUI","","1455.39","6.50","36230","36097","","","0","LARGE","7289","1994","34","A","Y","INTELSAT 702","1994-034A","23124"
"1994-035A","23132","PAYLOAD","UFO 3 (USA 104)","US","1994-06-24","AFETR","","1435.57","11.47","35799","35754","","","0","LARGE","7289","1994","35","A","Y","UFO 3 (USA 104)","1994-035A","23132"
"1994-038A","23168","PAYLOAD","COSMOS 2282","CIS","1994-07-06","TTMTR","","1436.06","14.18","35837","35734","","","0","LARGE","7288","1994","38","A","Y","COSMOS 2282","1994-038A","23168"
